rxn	gene
R00162	11790
R00162	18607
R00162	328329
R00162	93687
R00162	22241
R00162	12361
R00162	674895
R00162	231580
R00162	13143
R00162	232533
R00162	13175
R00162	381835
R00162	233789
R00162	235344
R00162	71099
R00162	27219
R00162	279561
R00162	12545
R00162	72508
R00162	20872
R00162	240505
R00162	50523
R00162	26918
R00162	101568
R00162	56527
R00162	56532
R00162	104175
R00162	216976
R00162	217718
R00162	98267
R00162	22114
R00162	22138
R00162	17164
R00162	58800
R00162	58864
R00162	68943
R00162	17279
R00162	13144
R00162	269224
R00162	11651
R00162	13666
R00162	269774
R00162	11836
R00162	11920
R00162	329421
R00162	29869
R00162	67121
R00162	13000
R00162	110157
R00162	381406
R00162	16202
R00162	69847
R00162	381836
R00162	16589
R00162	13728
R00162	23797
R00162	20817
R00162	23954
R00162	15257
R00162	23955
R00162	50932
R00162	67333
R00162	17169
R00162	268930
R00162	546071
R00162	56504
R00162	13400
R00162	245038
R00162	56717
R00162	83984
R00162	57740
R00162	22115
R00162	26559
R00162	266632
R00162	20871
R00162	19090
R00162	19106
R00162	69635
R00162	26921
R00162	102626
R00162	70415
R00162	20111
R00162	20815
R00162	20393
R00162	12236
R00162	12235
R00162	51789
R00162	26412
R00162	17165
R00162	269019
R00162	140859
R00162	19134
R00162	77485
R00162	103236
R00162	245000
R00162	104318
R00162	20868
R00162	72388
R00162	71742
R00162	16886
R00162	19878
R00162	50883
R00162	18715
R00162	69922
R00162	14841
R00162	70661
R00162	192656
R00162	108960
R00162	27373
R00162	381979
R00162	108737
R00162	399510
R00162	208583
R00162	170755
R00162	435766
R00162	140780
R00162	16798
R00162	381921
R00162	19766
R00162	20112
R00162	106504
R00162	19877
R00162	26411
R00162	70425
R00162	245269
R00162	70762
R00162	27206
R00162	70584
R00162	16885
R00162	20623
R00162	56480
R00162	56489
R00162	12675
R00162	16150
R00162	105787
R00162	18749
R00162	18747
R00162	108079
R00162	19108
R00162	19092
R00162	19091
R01967	27369
R00162	109333
R00162	18759
R00162	18754
R00162	75292
R00162	18761
R00162	18750
R00162	18760
R00162	18762
R00162	18751
R00162	101540
R00162	263803
R00162	18753
R00162	18755
R00162	320795
R00162	18752
R02903	24013
R03274	110355
R03274	320129
R02884	12322
R02884	12323
R02884	12325
R02884	12326
R02884	215303
R02884	108058
R02884	227541
R02884	207565
R02884	55984
R02884	52163
R02884	93843
R00162	12322
R00162	12323
R00162	12325
R00162	12326
R00162	215303
R00162	108058
R00162	227541
R00162	207565
R00162	55984
R00162	52163
R00162	93843
R03150	107589
R03150	238564
R03150	228785
R03150	213435
R00076	68961
R00076	18682
R03449	228026
R03449	236900
R03449	27273
R03449	18604
R00162	18817
R00162	12795
R00162	20620
R00162	20873
R00162	12571
R00162	12566
R00162	12567
R00162	18557
R00162	69131
R00162	53886
R00162	17152
R00162	26448
R00162	107951
R00162	382253
R00162	12572
R00162	69562
R00162	12568
R00162	12534
R00162	271697
R00162	381113
R00162	78334
R00162	12537
R00162	264064
R00162	105278
R00162	237459
R00162	213084
R00162	234854
R00162	18555
R00162	56542
R00162	18647
R00162	71091
R04358	69131
R04358	69562
R04358	107951
R04358	264064
R04358	78334
R04358	12572
R04358	12534
R00162	23939
R00162	26419
R00162	26417
R00162	26413
R00162	50772
R00162	26420
R00162	225724
R00162	26414
R00162	26415
R00162	29857
R00162	26416
R00162	332110
R00162	19094
R00162	18099
R00162	26404
R00162	26405
R00162	26403
R00162	53859
R00162	26406
R00162	338372
R00162	71751
R00162	234878
R00162	26401
R00162	26410
R00162	26408
R00162	65964
R00162	53608
R00162	26409
R00162	26407
R00162	270672
R00162	269881
R03744	56637
R03744	140810
R03744	606496
R03744	106763
R03433	233011
R03433	228550
R03433	320404
R00162	12168
R00162	11482
R00162	11477
R00162	11480
R00162	12167
R00162	21812
R00162	11479
R00162	269275
R00162	12166
R00162	21813
R00162	110542
R00162	11481
R03479	217837
R03362	225326
R01495	223753
R01844	74637
R03516	12041
R03478	69718
R09086	72141
R05804	72141
R09085	72141
R05803	18718
R05803	108083
R05803	117150
R02750	71336
R01051	71336
R05802	18711
R10951	18711
R05800	69718
R05801	69718
R10953	69718
R10065	69718
R04545	18706
R04545	74769
R04545	18707
R04545	30955
R03362	18705
R03362	18704
R03362	240752
R05795	18705
R05795	18704
R05795	240752
R08967	69976
R05202	75678
R03428	217837
R03429	217837
R08223	214580
R01639	102448
R03347	225994
R03347	69564
R00162	66587
R00299	103988
R01786	103988
R01600	103988
R00185	11534
R01567	21877
R01567	57813
R02099	21877
R02099	57813
R08233	21877
R08233	57813
R02584	13548
R02584	12750
R02584	21754
R02584	102414
R02584	69181
R02584	12747
R02584	13549
R02584	22137
R02584	12748
R02584	226419
R02584	101320
R02584	230661
R00162	13548
R00162	12750
R00162	21754
R00162	102414
R00162	69181
R00162	12747
R00162	13549
R00162	22137
R00162	12748
R00162	226419
R00162	101320
R00162	230661
R02324	225994
R02324	69564
R02584	26400
R02584	26397
R02584	26395
R02584	52033
R02584	26398
R02584	26399
R02584	26396
R02584	23938
R00162	26400
R00162	26397
R00162	26395
R00162	52033
R00162	26398
R00162	26399
R00162	26396
R00162	23938
R00104	68646
R00104	192185
R00130	71743
R04928	23971
R04928	23972
R00509	23971
R00509	23972
R00549	54391
R01011	225913
R03819	16548
R00866	16548
R00847	14933
R00847	235533
R00847	14626
R01514	235582
R01021	12651
R01021	12660
R03018	269614
R03018	75735
R03018	211347
R03018	74450
R04391	269614
R04391	75735
R04391	211347
R04391	74450
R02971	269614
R02971	75735
R02971	211347
R02971	74450
R02493	216134
R01909	216134
R00174	216134
R02245	17855
R00724	18770
R00724	18746
R00659	18770
R00659	18746
R02320	18770
R02320	18746
R01138	18770
R01138	18746
R00572	18770
R00572	18746
R00200	18770
R00200	18746
R01858	18770
R01858	18746
R00430	18770
R00430	18746
R00513	22245
R00513	68556
R00513	80914
R02332	22245
R02332	68556
R02332	80914
R00970	22245
R00970	68556
R00970	80914
R00964	22245
R00964	68556
R00964	80914
R02371	22245
R02371	68556
R02371	80914
R02372	22245
R02372	68556
R02372	80914
R00516	22245
R00516	68556
R00516	80914
R00968	22245
R00968	68556
R00968	80914
R02097	22245
R02097	68556
R02097	80914
R02327	22245
R02327	68556
R02327	80914
R00962	22245
R00962	68556
R00962	80914
R08232	22245
R08232	68556
R08232	80914
R01880	22245
R01880	68556
R01880	80914
R00967	22245
R00967	68556
R00967	80914
R00517	22245
R00517	68556
R00517	80914
R02091	22245
R02091	68556
R02091	80914
R01548	22245
R01548	68556
R01548	80914
R02096	22245
R02096	68556
R02096	80914
R01549	22245
R01549	68556
R01549	80914
R03161	234730
R01201	56174
R01092	14635
R02705	50798
R02650	50798
R03361	67073
R03361	84095
R03361	107650
R03361	224020
R03469	18720
R03469	18717
R03469	18719
R03469	227733
R00185	13178
R02321	13178
R01666	13178
R03840	59047
R03840	98985
R03378	235386
R01468	214253
R01468	75320
R01468	12660
R01468	12651
R02976	20698
R02976	56632
R01926	20698
R01926	56632
R02758	69923
R03754	69923
R02757	69923
R00239	56454
R01512	18663
R01512	18655
R01881	76722
R01881	12709
R01881	12715
R01881	12716
R00333	56248
R00157	56248
R00512	66588
R00512	22169
R00158	66588
R00158	22169
R01665	66588
R01665	22169
R03245	102641231
R03245	68603
R09087	76500
R09087	27399
R09087	271424
R10548	76500
R10548	27399
R10548	271424
R08964	227399
R08964	327655
R05799	227399
R05799	327655
R01547	11639
R01547	68870
R01547	11637
R01547	633979
R01547	102216272
R01547	78801
R01547	229949
R01547	11636
R00127	11639
R00127	68870
R00127	11637
R00127	633979
R00127	102216272
R00127	78801
R00127	229949
R00127	11636
R00330	18103
R00330	56520
R00330	18102
R00330	633979
R00330	79059
R00330	54369
R00330	171567
R00330	75533
R00722	18103
R00722	56520
R00722	18102
R00722	633979
R00722	79059
R00722	54369
R00722	171567
R00722	75533
R00139	18103
R00139	56520
R00139	18102
R00139	633979
R00139	79059
R00139	54369
R00139	171567
R00139	75533
R00156	18103
R00156	56520
R00156	18102
R00156	633979
R00156	79059
R00156	54369
R00156	171567
R00156	75533
R03530	18103
R03530	56520
R03530	18102
R03530	633979
R03530	79059
R03530	54369
R03530	171567
R03530	75533
R00570	18103
R00570	56520
R00570	18102
R00570	633979
R00570	79059
R00570	54369
R00570	171567
R00570	75533
R00331	18103
R00331	56520
R00331	18102
R00331	633979
R00331	79059
R00331	54369
R00331	171567
R00331	75533
R02331	18103
R02331	56520
R02331	18102
R02331	633979
R02331	79059
R02331	54369
R02331	171567
R02331	75533
R01857	18103
R01857	56520
R01857	18102
R01857	633979
R01857	79059
R01857	54369
R01857	171567
R01857	75533
R00124	18103
R00124	56520
R00124	18102
R00124	633979
R00124	79059
R00124	54369
R00124	171567
R00124	75533
R02326	18103
R02326	56520
R02326	18102
R02326	633979
R02326	79059
R02326	54369
R02326	171567
R02326	75533
R01137	18103
R01137	56520
R01137	18102
R01137	633979
R01137	79059
R01137	54369
R01137	171567
R01137	75533
R02093	18103
R02093	56520
R02093	18102
R02093	633979
R02093	79059
R02093	54369
R02093	171567
R02093	75533
R00332	14923
R02090	14923
R02094	21915
R02098	21915
R01049	328099
R01049	75456
R01049	110639
R01049	19139
R00619	29807
R00616	29807
R00137	226518
R00137	66454
R00137	74080
R03005	226518
R03005	66454
R03005	74080
R00955	14430
R00885	331026
R00885	69080
R04247	68671
R02038	68671
R02590	13026
R02590	236899
R01890	13026
R01890	236899
R03005	226518
R03005	74080
R03005	66454
R00137	226518
R00137	74080
R00137	66454
R00435	214627
R00435	67440
R00435	100715
R00435	56522
R00435	210106
R00435	70044
R00435	216578
R00435	18789
R00161	319945
R00416	227620
R00416	107652
R03035	71743
R01951	75540
R00379	21673
R00529	23972
R00529	23971
R04929	23972
R04929	23971
R01799	74596
R01799	110911
R02599	12764
R01117	12764
R04215	12764
R00379	21752
R03828	24018
R00443	70044
R00443	230594
R00443	214290
R00435	20017
R00435	216151
R00435	20020
R00435	20019
R00435	218832
R00435	231329
R00435	70428
R00442	20017
R00442	216151
R00442	20020
R00442	20019
R00442	218832
R00442	231329
R00442	70428
R10813	20017
R10813	216151
R10813	20020
R10813	20019
R10813	218832
R10813	231329
R10813	70428
R00444	20017
R00444	216151
R00444	20020
R00444	20019
R00444	218832
R00444	231329
R00444	70428
R00443	20017
R00443	216151
R00443	20020
R00443	20019
R00443	218832
R00443	231329
R00443	70428
R00441	20017
R00441	216151
R00441	20020
R00441	20019
R00441	218832
R00441	231329
R00441	70428
R11029	59001
R11029	18975
R11029	77782
R11029	54125
R11029	18971
R11029	18432
R11029	80905
R11029	272158
R11029	18968
R11029	18973
R11029	19714
R11029	56626
R11029	27015
R11029	18970
R11029	26447
R11029	66979
R11029	18974
R00377	59001
R00377	18975
R00377	77782
R00377	54125
R00377	18971
R00377	18432
R00377	80905
R00377	272158
R00377	18968
R00377	18973
R00377	19714
R00377	56626
R00377	27015
R00377	18970
R00377	26447
R00377	66979
R00377	18974
R00376	59001
R00376	18975
R00376	77782
R00376	54125
R00376	18971
R00376	18432
R00376	80905
R00376	272158
R00376	18968
R00376	18973
R00376	19714
R00376	56626
R00376	27015
R00376	18970
R00376	26447
R00376	66979
R00376	18974
R00379	59001
R00379	18975
R00379	77782
R00379	54125
R00379	18971
R00379	18432
R00379	80905
R00379	272158
R00379	18968
R00379	18973
R00379	19714
R00379	56626
R00379	27015
R00379	18970
R00379	26447
R00379	66979
R00379	18974
R00375	59001
R00375	18975
R00375	77782
R00375	54125
R00375	18971
R00375	18432
R00375	80905
R00375	272158
R00375	18968
R00375	18973
R00375	19714
R00375	56626
R00375	27015
R00375	18970
R00375	26447
R00375	66979
R00375	18974
R00378	59001
R00378	18975
R00378	77782
R00378	54125
R00378	18971
R00378	18432
R00378	80905
R00378	272158
R00378	18968
R00378	18973
R00378	19714
R00378	56626
R00378	27015
R00378	18970
R00378	26447
R00378	66979
R00378	18974
R09384	70047
R09386	70047
R09382	70047
R09383	70047
R09726	268566
R09752	269952
R00439	71701
R00437	71701
R00438	71701
R07282	71701
R00440	71701
R10183	227620
R10183	107652
R10910	23960
R10910	246727
R10910	246728
R10910	246730
R10910	23961
R10909	23960
R10909	246727
R10909	246728
R10909	246730
R10909	23961
R10462	214763
R00289	216558
R06364	99712
R06364	28042
R02057	99712
R02057	28042
R07384	99712
R07384	28042
R04920	99712
R04920	28042
R01802	52858
R01007	13478
R05969	13478
R04291	432486
R01321	99712
R01321	212862
R04321	99712
R04321	212862
R04922	99712
R04922	212862
R07389	99712
R07389	212862
R08969	74442
R08969	208449
R07376	27388
R02030	66586
R01801	74451
R03595	109079
R03595	20768
R01931	246221
R01931	22117
R09395	17434
R03105	22117
R03105	246221
R03106	22117
R03106	246221
R07460	18041
R07767	79464
R07768	79464
R01242	20887
R04017	53897
R05105	53897
R10805	53897
R06122	53897
R06279	53897
R08978	20859
R08978	629203
R03987	20859
R03987	629203
R07287	20859
R07287	629203
R08977	20859
R08977	629203
R09444	20859
R09444	629203
R02181	60322
R02181	53374
R07288	60322
R07288	53374
R08977	54200
R03405	54200
R08978	54200
R00629	54200
R02586	22021
R02586	22022
R03553	76969
R05798	319415
R05798	15476
R05798	195646
R02809	57430
R01861	57430
R05798	15478
R05798	54710
R10868	77590
R10869	77590
R10873	72136
R02350	20860
R02180	71797
R02180	58250
R02180	59031
R02084	192136
R01780	67041
R01780	64059
R01780	353371
R00410	67041
R00410	64059
R00410	353371
R10651	68916
R10649	68916
R10650	68916
R08224	211006
R07814	27029
R01963	27029
R00630	382053
R00630	67935
R00630	234669
R00630	436059
R00630	72361
R00630	13884
R00630	13897
R00630	234671
R00630	13909
R00630	234673
R00630	104158
R00630	102022
R08255	382053
R08255	67935
R08255	234669
R08255	436059
R08255	72361
R08255	13884
R08255	13897
R08255	234671
R08255	13909
R08255	234673
R08255	104158
R08255	102022
R08220	382053
R08220	67935
R08220	234669
R08220	436059
R08220	72361
R08220	13884
R08220	13897
R08220	234671
R08220	13909
R08220	234673
R08220	104158
R08220	102022
R08258	382053
R08258	67935
R08258	234669
R08258	436059
R08258	72361
R08258	13884
R08258	13897
R08258	234671
R08258	13909
R08258	234673
R08258	104158
R08258	102022
R08295	382053
R08295	67935
R08295	234669
R08295	436059
R08295	72361
R08295	13884
R08295	13897
R08295	234671
R08295	13909
R08295	234673
R08295	104158
R08295	102022
R06728	382053
R06728	67935
R06728	234669
R06728	436059
R06728	72361
R06728	13884
R06728	13897
R06728	234671
R06728	13909
R06728	234673
R06728	104158
R06728	102022
R08300	382053
R08300	67935
R08300	234669
R08300	436059
R08300	72361
R08300	13884
R08300	13897
R08300	234671
R08300	13909
R08300	234673
R08300	104158
R08300	102022
R01462	12613
R01462	16889
R02115	12613
R02115	16889
R03751	19733
R01519	19733
R02933	19733
R04785	19733
R07342	269823
R07342	18979
R07342	330260
R01241	269823
R01241	18979
R01241	330260
R06893	269823
R06893	18979
R06893	330260
R01351	66082
R01351	23945
R01351	76192
R01352	66082
R01352	23945
R01352	76192
R04238	217057
R04238	68572
R04238	329384
R02688	67758
R02688	67717
R02688	116939
R02688	15450
R02688	12613
R02688	18947
R02688	66853
R02688	18946
R02688	69060
R02688	16891
R05209	67758
R05209	67717
R05209	116939
R05209	15450
R05209	12613
R05209	18947
R05209	66853
R05209	18946
R05209	69060
R05209	16891
R01369	67758
R01369	67717
R01369	116939
R01369	15450
R01369	12613
R01369	18947
R01369	66853
R01369	18946
R01369	69060
R01369	16891
R02250	67758
R02250	67717
R02250	116939
R02250	15450
R02250	12613
R02250	18947
R02250	66853
R02250	18946
R02250	69060
R02250	16891
R02687	67758
R02687	67717
R02687	116939
R02687	15450
R02687	12613
R02687	18947
R02687	66853
R02687	18946
R02687	69060
R02687	16891
R02035	100198
R02035	66171
R01314	225845
R04034	225845
R01316	225845
R02054	225845
R07860	225845
R01350	16956
R01369	16956
R03107	237625
R03107	18783
R03107	53357
R03107	225845
R03107	26565
R03107	78390
R03107	18781
R03107	665270
R03107	211429
R03107	69836
R03107	26970
R03107	18782
R03107	18784
R03107	18778
R03107	329502
R03107	66350
R03107	18780
R03107	26971
R03107	232889
R03107	271844
R02053	237625
R02053	18783
R02053	53357
R02053	225845
R02053	26565
R02053	78390
R02053	18781
R02053	665270
R02053	211429
R02053	69836
R02053	26970
R02053	18782
R02053	18784
R02053	18778
R02053	329502
R02053	66350
R02053	18780
R02053	26971
R02053	232889
R02053	271844
R01313	237625
R01313	18783
R01313	53357
R01313	225845
R01313	26565
R01313	78390
R01313	18781
R01313	665270
R01313	211429
R01313	69836
R01313	26970
R01313	18782
R01313	18784
R01313	18778
R01313	329502
R01313	66350
R01313	18780
R01313	26971
R01313	232889
R01313	271844
R07064	237625
R07064	18783
R07064	53357
R07064	225845
R07064	26565
R07064	78390
R07064	18781
R07064	665270
R07064	211429
R07064	69836
R07064	26970
R07064	18782
R07064	18784
R07064	18778
R07064	329502
R07064	66350
R07064	18780
R07064	26971
R07064	232889
R07064	271844
R07387	237625
R07387	18783
R07387	53357
R07387	225845
R07387	26565
R07387	78390
R07387	18781
R07387	665270
R07387	211429
R07387	69836
R07387	26970
R07387	18782
R07387	18784
R07387	18778
R07387	329502
R07387	66350
R07387	18780
R07387	26971
R07387	232889
R07387	271844
R01315	237625
R01315	18783
R01315	53357
R01315	225845
R01315	26565
R01315	78390
R01315	18781
R01315	665270
R01315	211429
R01315	69836
R01315	26970
R01315	18782
R01315	18784
R01315	18778
R01315	329502
R01315	66350
R01315	18780
R01315	26971
R01315	232889
R01315	271844
R01317	237625
R01317	18783
R01317	53357
R01317	225845
R01317	26565
R01317	78390
R01317	18781
R01317	665270
R01317	211429
R01317	69836
R01317	26970
R01317	18782
R01317	18784
R01317	18778
R01317	329502
R01317	66350
R01317	18780
R01317	26971
R01317	232889
R01317	271844
R07379	237625
R07379	18783
R07379	53357
R07379	225845
R07379	26565
R07379	78390
R07379	18781
R07379	665270
R07379	211429
R07379	69836
R07379	26970
R07379	18782
R07379	18784
R07379	18778
R07379	329502
R07379	66350
R07379	18780
R07379	26971
R07379	232889
R07379	271844
R07859	237625
R07859	18783
R07859	53357
R07859	225845
R07859	26565
R07859	78390
R07859	18781
R07859	665270
R07859	211429
R07859	69836
R07859	26970
R07859	18782
R07859	18784
R07859	18778
R07859	329502
R07859	66350
R07859	18780
R07859	26971
R07859	232889
R07859	271844
R06838	69574
R05510	69574
R08121	69574
R03893	69574
R06835	69574
R09222	69574
R09220	69574
R08120	69574
R05511	69574
R09136	69574
R04452	104816
R04452	27226
R04452	18476
R04452	18475
R04452	100163
R02746	241274
R02746	18777
R02746	665270
R02746	192654
R02746	104816
R02746	50767
R02746	26394
R02744	241274
R02744	18777
R02744	665270
R02744	192654
R02744	104816
R02744	50767
R02744	26394
R03416	241274
R03416	18777
R03416	665270
R03416	192654
R03416	104816
R03416	50767
R03416	26394
R02747	241274
R02747	18777
R02747	665270
R02747	192654
R02747	104816
R02747	50767
R02747	26394
R01309	241274
R01309	18777
R01309	665270
R01309	192654
R01309	104816
R01309	50767
R01309	26394
R07291	241274
R07291	18777
R07291	665270
R07291	192654
R07291	104816
R07291	50767
R07291	26394
R03417	241274
R03417	18777
R03417	665270
R03417	192654
R03417	104816
R03417	50767
R03417	26394
R08600	22619
R01810	22619
R08601	22619
R04141	436059
R04141	234669
R04141	102022
R04141	234673
R04141	234671
R04141	72361
R08388	19892
R01026	11423
R05792	27052
R07293	16890
R05209	16890
R01369	16890
R01026	12038
R01029	12038
R06728	72361
R06728	234671
R06728	234673
R06728	234669
R06728	436059
R06728	102022
R10134	213012
R00227	74156
R00527	13885
R08181	26897
R08181	171281
R08181	171210
R08181	70025
R08181	217698
R08181	171282
R08181	12012
R08183	26897
R08183	171281
R08183	171210
R08183	70025
R08183	217698
R08183	171282
R08183	12012
R08175	26897
R08175	171281
R08175	171210
R08175	70025
R08175	217698
R08175	171282
R08175	12012
R01274	26897
R01274	171281
R01274	171210
R01274	70025
R01274	217698
R01274	171282
R01274	12012
R08178	26897
R08178	171281
R08178	171210
R08178	70025
R08178	217698
R08178	171282
R08178	12012
R08182	26897
R08182	171281
R08182	171210
R08182	70025
R08182	217698
R08182	171282
R08182	12012
R08180	26897
R08180	171281
R08180	171210
R08180	70025
R08180	217698
R08180	171282
R08180	12012
R08179	26897
R08179	171281
R08179	171210
R08179	70025
R08179	217698
R08179	171282
R08179	12012
R08176	26897
R08176	171281
R08176	171210
R08176	70025
R08176	217698
R08176	171282
R08176	12012
R09450	26897
R09450	171281
R09450	171210
R09450	70025
R09450	217698
R09450	171282
R09450	12012
R08177	26897
R08177	171281
R08177	171210
R08177	70025
R08177	217698
R08177	171282
R08177	12012
R08174	26897
R08174	171281
R08174	171210
R08174	70025
R08174	217698
R08174	171282
R08174	12012
R08158	99035
R08157	99035
R04014	99035
R01274	54397
R01274	19063
R01705	54397
R01705	19063
R08602	54397
R08602	19063
R07296	170789
R03974	170789
R05064	227095
R03158	227095
R03352	227095
R01736	14651
R01736	68977
R04090	14651
R04090	68977
R01010	11650
R01010	11647
R01010	76768
R01010	11648
R04620	11650
R04620	11647
R04620	76768
R04620	11648
R00626	11650
R00626	11647
R00626	76768
R00626	11648
R03024	11650
R03024	11647
R03024	76768
R03024	11648
R01845	14121
R01845	14120
R04780	14121
R04780	14120
R00762	14121
R00762	14120
R01516	12183
R00164	245857
R00164	19055
R00164	252864
R00164	19053
R00164	67603
R00164	67444
R00164	242083
R00164	244650
R00164	72391
R00164	72102
R00164	243382
R00164	19047
R00164	319468
R00164	320717
R00164	72542
R00164	71887
R00164	240672
R00164	72349
R00164	19045
R00164	67446
R00164	320472
R00164	75590
R00164	435391
R00164	19056
R00164	75219
R00164	237178
R00164	19052
R00164	70686
R00164	319520
R00164	19043
R00164	14208
R00164	66461
R00164	240892
R00164	52468
R00164	19057
R00164	98432
R00164	434233
R00164	237860
R00164	19060
R00164	19046
R00164	19042
R00164	67655
R00164	66959
R00164	18218
R00164	80915
R00164	79560
R00164	56420
R00164	53892
R00164	235584
R00164	232941
R00164	19023
R00164	13853
R00164	19211
R00164	73547
R00164	27389
R00164	67181
R00164	68606
R00164	229776
R00164	231637
R00164	19252
R00164	227292
R00164	105352
R00164	67857
R00164	69274
R00164	63953
R00164	68991
R00164	68440
R00164	56405
R00164	67905
R00164	68082
R00164	218294
R00164	13537
R01334	67078
R03024	11432
R03024	56318
R03024	102642088
R03024	100503991
R03024	66659
R03024	11431
R03024	11433
R01010	11432
R01010	56318
R01010	102642088
R01010	100503991
R01010	66659
R01010	11431
R01010	11433
R00548	11432
R00548	56318
R00548	102642088
R00548	100503991
R00548	66659
R00548	11431
R00548	11433
R00626	11432
R00626	56318
R00626	102642088
R00626	100503991
R00626	66659
R00626	11431
R00626	11433
R07343	114663
R07343	242291
R07343	55980
R01185	114663
R01185	242291
R01185	55980
R01187	114663
R01187	242291
R01187	55980
R01186	114663
R01186	242291
R01186	55980
R02597	67311
R01805	67311
R02853	100678
R00582	100678
R02248	59047
R04404	320634
R04404	20975
R04404	16330
R04404	64436
R04404	104015
R09827	320634
R09827	20975
R09827	16330
R09827	64436
R09827	104015
R06521	64899
R06521	67916
R06521	19012
R06521	64898
R06521	14245
R06521	50784
R06520	64899
R06520	67916
R06520	19012
R06520	64898
R06520	14245
R06520	50784
R02239	64899
R02239	67916
R02239	19012
R02239	64898
R02239	14245
R02239	50784
R04162	64899
R04162	67916
R04162	19012
R04162	64898
R04162	14245
R04162	50784
R06522	64899
R06522	67916
R06522	19012
R06522	64898
R06522	14245
R06522	50784
R03450	381511
R03450	382051
R00763	18640
R00763	18639
R00763	319801
R00763	270198
R00763	170768
R02731	18640
R02731	18639
R02731	319801
R02731	270198
R02731	170768
R02585	19247
R02585	19253
R02585	73547
R02585	170749
R02585	19211
R02585	19246
R02585	19244
R02585	545902
R02585	19248
R02585	19250
R02585	14051
R02585	24000
R02585	19243
R02585	19245
R02585	14050
R02585	15170
R02585	72102
R02585	27389
R02585	252864
R02585	240672
R02585	319520
R02585	19279
R02585	72349
R02585	72391
R02585	72828
R02585	435391
R02585	11431
R02585	19281
R02585	14049
R02585	245857
R02585	320139
R02585	237523
R02585	237860
R02585	18218
R02585	19270
R02585	545622
R02585	19255
R02585	240892
R02585	74302
R02585	622019
R02585	19258
R02585	19277
R02585	19252
R02585	75590
R02585	19263
R02585	19274
R02585	19272
R02585	12532
R02585	19271
R02585	68440
R02585	19275
R02585	19276
R02585	104831
R02585	102642088
R02585	105352
R02585	218294
R02585	19267
R02585	12530
R02585	67446
R02585	14048
R02585	19262
R02585	13924
R02585	68082
R02585	328795
R02585	70686
R02585	102643131
R02585	56405
R02585	56294
R02585	19256
R02585	19283
R02585	66959
R02585	229776
R02585	19273
R02585	235584
R02585	67881
R02585	13537
R02585	67078
R02585	231637
R02585	67603
R02585	19280
R02585	19268
R02585	63953
R02585	19266
R02585	13853
R02585	19264
R02585	12531
R02585	75219
R02585	19260
R02585	19259
R02585	80915
R02585	66461
R03346	66763
R03346	50773
R03346	68106
R03346	56318
R03346	107569
R03346	76952
R03346	103850
R03346	230718
R03346	23959
R03346	70881
R02102	66763
R02102	50773
R02102	68106
R02102	56318
R02102	107569
R02102	76952
R02102	103850
R02102	230718
R02102	23959
R02102	70881
R01126	66763
R01126	50773
R01126	68106
R01126	56318
R01126	107569
R01126	76952
R01126	103850
R01126	230718
R01126	23959
R01126	70881
R01227	66763
R01227	50773
R01227	68106
R01227	56318
R01227	107569
R01227	76952
R01227	103850
R01227	230718
R01227	23959
R01227	70881
R00511	66763
R00511	50773
R00511	68106
R00511	56318
R00511	107569
R00511	76952
R00511	103850
R00511	230718
R00511	23959
R00511	70881
R02088	66763
R02088	50773
R02088	68106
R02088	56318
R02088	107569
R02088	76952
R02088	103850
R02088	230718
R02088	23959
R02088	70881
R01664	66763
R01664	50773
R01664	68106
R01664	56318
R01664	107569
R01664	76952
R01664	103850
R01664	230718
R01664	23959
R01664	70881
R01569	66763
R01569	50773
R01569	68106
R01569	56318
R01569	107569
R01569	76952
R01569	103850
R01569	230718
R01569	23959
R01569	70881
R01968	66763
R01968	50773
R01968	68106
R01968	56318
R01968	107569
R01968	76952
R01968	103850
R01968	230718
R01968	23959
R01968	70881
R00963	66763
R00963	50773
R00963	68106
R00963	56318
R00963	107569
R00963	76952
R00963	103850
R00963	230718
R00963	23959
R00963	70881
R00183	66763
R00183	50773
R00183	68106
R00183	56318
R00183	107569
R00183	76952
R00183	103850
R00183	230718
R00183	23959
R00183	70881
R02323	66763
R02323	50773
R02323	68106
R02323	56318
R02323	107569
R02323	76952
R02323	103850
R02323	230718
R02323	23959
R02323	70881
R02719	66763
R02719	50773
R02719	68106
R02719	56318
R02719	107569
R02719	76952
R02719	103850
R02719	230718
R02719	23959
R02719	70881
R07297	66763
R07297	50773
R07297	68106
R07297	56318
R07297	107569
R07297	76952
R07297	103850
R07297	230718
R07297	23959
R07297	70881
R03430	19062
R03430	170835
R03430	212111
R03394	19062
R03394	170835
R03394	212111
R03393	16329
R03427	16329
R07584	17330
R03371	17330
R03372	17330
R07583	17330
R03434	17330
R06875	170749
R06875	17772
R06875	74302
R06875	54384
R06875	97287
R06875	77116
R06875	219135
R06875	53332
R03363	170749
R03363	17772
R03363	74302
R03363	54384
R03363	97287
R03363	77116
R03363	219135
R03363	53332
R03330	170749
R03330	17772
R03330	74302
R03330	54384
R03330	97287
R03330	77116
R03330	219135
R03330	53332
R04372	234515
R04372	269180
R07299	234515
R07299	269180
R10950	234515
R10950	269180
R04513	19211
R03363	19211
R00508	23827
R00508	242291
R00188	23827
R00188	242291
R00173	73373
R00173	57028
R01911	73373
R01911	57028
R02494	73373
R02494	57028
R06871	237928
R06870	237928
R07582	13850
R07395	67870
